Datum;Zeit;PLU;Name;Kategorie
09.04.25;16:38:11;0;Touchdown - 0,2;0
09.04.25;16:38:29;0;Mai Tai - 0,2;0
09.04.25;16:39:11;0;Tequila Sunrise - 0,2;0
09.04.25;16:39:34;0;Exotic Dream - 0,2;1
09.04.25;16:39:55;0;Mai Tai - 0,2;0
09.04.25;16:40:12;0;Planters Punch - 0,2;0
09.04.25;16:40:31;0;Sex on the Beach - 0,2;0
09.04.25;16:41:02;0;Iceman - 0,2;0
09.04.25;16:41:27;0;Carribean Night - 0,2;0
09.04.25;16:41:54;0;Mai Tai - 0,2;0
09.04.25;16:42:14;0;Sex on the Beach - 0,2;0
09.04.25;16:42:28;0;Touchdown - 0,2;0
09.04.25;16:42:45;0;Iceman - 0,2;0
09.04.25;16:43:34;0;Mai Tai - 0,2;0
09.04.25;16:43:56;0;Exotic Dream - 0,2;1
09.04.25;16:44:23;0;Planters Punch - 0,2;0
09.04.25;16:44:43;0;Sex on the Beach - 0,2;0
09.04.25;16:45:01;0;Green Eyes - 0,2;0
09.04.25;16:45:33;0;Carribean Night - 0,2;0
09.04.25;16:45:59;0;Iceman - 0,2;0
09.04.25;16:46:19;0;Mai Tai - 0,2;0
09.04.25;16:46:38;0;Sex on the Beach - 0,2;0
09.04.25;16:46:52;0;Carribean Night - 0,2;0
09.04.25;16:47:14;0;Touchdown - 0,2;0
09.04.25;16:47:30;0;Mai Tai - 0,2;0
09.04.25;16:47:47;0;Sex on the Beach - 0,2;0
09.04.25;16:48:02;0;Mai Tai - 0,2;0
09.04.25;16:48:15;0;Iceman - 0,2;0
09.04.25;16:48:30;0;Planters Punch - 0,2;0
09.04.25;16:48:43;0;Mai Tai - 0,2;0
09.04.25;16:49:04;0;Green Eyes - 0,2;0
09.04.25;16:49:21;0;Carribean Night - 0,2;0
09.04.25;16:49:34;0;Sex on the Beach - 0,2;0
09.04.25;16:49:51;0;Tropic Star - 0,2;1
09.04.25;16:50:08;0;Planters Punch - 0,2;0
09.04.25;16:51:02;0;Planters Punch - 0,2;0
09.04.25;16:51:15;0;Planters Punch - 0,2;0
09.04.25;16:51:26;0;Mai Tai - 0,2;0
09.04.25;16:51:41;0;Sex on the Beach - 0,2;0
09.04.25;16:52:17;0;Carribean Night - 0,2;0
09.04.25;16:52:46;0;Sex on the Beach - 0,2;0
09.04.25;16:53:08;0;Iceman - 0,2;0
09.04.25;16:53:24;0;Iceman - 0,2;0
09.04.25;16:53:42;0;Bora Bora - 0,2;1
09.04.25;16:54:03;0;Planters Wonder - 0,2;1
09.04.25;16:54:23;0;Iceman - 0,2;0
09.04.25;16:54:46;0;Iceman - 0,2;0
09.04.25;16:55:16;0;Mai Tai - 0,2;0
09.04.25;16:55:49;0;Mai Tai - 0,2;0
09.04.25;16:56:08;0;Sex on the Beach - 0,2;0
09.04.25;16:57:28;0;Sex on the Beach - 0,2;0
09.04.25;16:57:47;0;Sex on the Beach - 0,2;0
09.04.25;16:57:55;0;Sex on the Beach - 0,2;0
09.04.25;16:58:24;0;Mai Tai - 0,2;0
09.04.25;16:58:47;0;Touchdown - 0,2;0
09.04.25;16:59:13;0;Planters Punch - 0,2;0
09.04.25;16:59:49;0;Carribean Night - 0,2;0
09.04.25;17:00:04;0;Carribean Night - 0,2;0
09.04.25;17:00:19;0;Carribean Night - 0,2;0
09.04.25;17:00:31;0;Carribean Night - 0,2;0
09.04.25;17:01:18;0;Green Eyes - 0,2;0
09.04.25;17:01:33;0;Sex on the Beach - 0,2;0
09.04.25;17:01:51;0;Planters Punch - 0,2;0
09.04.25;17:02:40;0;Planters Punch - 0,2;0
09.04.25;17:03:13;0;Carribean Night - 0,2;0
09.04.25;17:03:36;0;Carribean Night - 0,2;0
09.04.25;17:03:50;0;Green Eyes - 0,2;0
09.04.25;17:04:12;0;Mai Tai - 0,2;0
09.04.25;17:04:41;0;Touchdown - 0,2;0
09.04.25;17:05:11;0;Planters Punch - 0,2;0
09.04.25;17:05:36;0;Planters Wonder - 0,2;1
09.04.25;17:05:56;0;Mai Tai - 0,2;0
09.04.25;17:06:15;0;Exotic Dream - 0,2;1
09.04.25;17:06:42;0;Mai Tai - 0,2;0
09.04.25;17:07:02;0;Mai Tai - 0,2;0
09.04.25;17:07:18;0;Mai Tai - 0,2;0
09.04.25;17:07:33;0;Planters Punch - 0,2;0
09.04.25;17:08:00;0;Iceman - 0,2;0
09.04.25;17:08:24;0;Green Eyes - 0,2;0
09.04.25;17:08:51;0;Planters Wonder - 0,2;1
09.04.25;17:09:41;0;Planters Punch - 0,2;0
09.04.25;17:10:26;0;Carribean Night - 0,2;0
09.04.25;17:10:48;0;Planters Punch - 0,2;0
09.04.25;17:11:34;0;Sex on the Beach - 0,2;0
09.04.25;17:11:55;0;Sex on the Beach - 0,2;0
09.04.25;17:12:14;0;Planters Punch - 0,2;0
09.04.25;17:12:54;0;Iceman - 0,2;0
09.04.25;17:13:15;0;Carribean Night - 0,2;0
09.04.25;17:13:36;0;Tropic Star - 0,2;1
09.04.25;17:14:06;0;Green Eyes - 0,2;0
09.04.25;17:14:22;0;Touchdown - 0,2;0
09.04.25;17:14:45;0;Planters Punch - 0,2;0
09.04.25;17:15:02;0;Mai Tai - 0,2;0
09.04.25;17:15:37;0;Planters Punch - 0,2;0
09.04.25;17:15:55;0;Sex on the Beach - 0,2;0
09.04.25;17:16:18;0;Bora Bora - 0,2;1
09.04.25;17:16:36;0;Planters Punch - 0,2;0
09.04.25;17:17:04;0;Planters Punch - 0,2;0
09.04.25;17:17:32;0;Tropic Star - 0,2;1
09.04.25;17:18:07;0;Green Eyes - 0,2;0
09.04.25;17:19:52;0;Green Eyes - 0,2;0
09.04.25;17:20:03;0;Green Eyes - 0,2;0
09.04.25;17:20:26;0;Green Eyes - 0,2;0
09.04.25;17:21:26;0;Touchdown - 0,2;0
09.04.25;17:21:45;0;Touchdown - 0,2;0
09.04.25;17:22:00;0;Touchdown - 0,2;0
09.04.25;17:22:20;0;Touchdown - 0,2;0
09.04.25;17:22:32;0;Touchdown - 0,2;0
09.04.25;17:22:50;0;Touchdown - 0,2;0
09.04.25;17:23:05;0;Green Eyes - 0,2;0
09.04.25;17:23:26;0;Touchdown - 0,2;0
09.04.25;17:23:35;0;Touchdown - 0,2;0
09.04.25;17:23:51;0;Morning Sunrise - 0,2;1
09.04.25;17:24:31;0;Touchdown - 0,2;0
09.04.25;17:24:39;0;Touchdown - 0,2;0
09.04.25;17:24:49;0;Touchdown - 0,2;0
09.04.25;17:25:02;0;Green Eyes - 0,2;0
09.04.25;17:25:14;0;Green Eyes - 0,2;0
09.04.25;17:25:27;0;Green Eyes - 0,2;0
09.04.25;17:26:21;0;Touchdown - 0,2;0
09.04.25;17:30:42;0;Mai Tai - 0,2;0
09.04.25;17:31:17;0;Mai Tai - 0,2;0
09.04.25;17:32:21;0;Mai Tai - 0,2;0
09.04.25;17:32:39;0;Mai Tai - 0,2;0
09.04.25;17:32:57;0;Mai Tai - 0,2;0
09.04.25;17:33:14;0;Mai Tai - 0,2;0
09.04.25;17:33:29;0;Mai Tai - 0,2;0
09.04.25;17:33:47;0;Mai Tai - 0,2;0
09.04.25;17:34:00;0;Mai Tai - 0,2;0
09.04.25;17:36:36;0;Mai Tai - 0,2;0
09.04.25;17:37:50;0;Bora Bora - 0,2;1
09.04.25;17:38:46;0;Mai Tai - 0,2;0
09.04.25;17:39:09;0;Mai Tai - 0,2;0
09.04.25;17:40:44;0;Mai Tai - 0,2;0
09.04.25;17:41:01;0;Mai Tai - 0,2;0
09.04.25;17:41:37;0;Mai Tai - 0,2;0
09.04.25;17:41:56;0;Mai Tai - 0,2;0
09.04.25;17:42:35;0;Mai Tai - 0,2;0
09.04.25;17:42:47;0;Mai Tai - 0,2;0
09.04.25;17:42:56;0;Mai Tai - 0,2;0
09.04.25;17:43:37;0;Green Eyes - 0,2;0
09.04.25;17:43:57;0;Iceman - 0,2;0
09.04.25;17:44:43;0;Mai Tai - 0,2;0
09.04.25;17:45:01;0;Mai Tai - 0,2;0
09.04.25;17:45:35;0;Mai Tai - 0,2;0
09.04.25;17:45:49;0;Mai Tai - 0,2;0
09.04.25;17:46:26;0;Mai Tai - 0,2;0
09.04.25;17:46:40;0;Mai Tai - 0,2;0
09.04.25;17:47:02;0;Mai Tai - 0,2;0
09.04.25;17:47:21;0;Bora Bora - 0,2;1
09.04.25;17:48:19;0;Mai Tai - 0,2;0
09.04.25;17:48:34;0;Mai Tai - 0,2;0
09.04.25;17:48:49;0;Mai Tai - 0,2;0
09.04.25;17:49:05;0;Mai Tai - 0,2;0
09.04.25;17:49:22;0;Mai Tai - 0,2;0
09.04.25;17:49:44;0;Iceman - 0,2;0
09.04.25;17:49:57;0;Iceman - 0,2;0
09.04.25;17:50:23;0;Touchdown - 0,2;0
09.04.25;17:53:15;0;Til;5
09.04.25;17:53:49;0;Touchdown - 0,2;0
09.04.25;17:56:00;0;Touchdown - 0,2;0
09.04.25;17:56:10;0;Touchdown - 0,2;0
09.04.25;17:56:43;0;Touchdown - 0,2;0
09.04.25;17:58:06;0;Touchdown - 0,2;0
09.04.25;17:58:28;0;Mai Tai - 0,2;0
09.04.25;17:58:45;0;Mai Tai - 0,2;0
09.04.25;17:59:08;0;Touchdown - 0,2;0
09.04.25;17:59:53;0;Iceman - 0,2;0
09.04.25;18:00:10;0;Iceman - 0,2;0
09.04.25;18:00:35;0;Mai Tai - 0,2;0
09.04.25;18:01:39;0;Iceman - 0,2;0
09.04.25;18:01:48;0;Iceman - 0,2;0
09.04.25;18:01:59;0;Iceman - 0,2;0
09.04.25;18:02:32;0;Mai Tai - 0,2;0
09.04.25;18:02:51;0;Mai Tai - 0,2;0
09.04.25;18:06:18;0;Iceman - 0,2;0
09.04.25;18:07:08;0;Bora Bora - 0,2;1
09.04.25;18:08:42;0;Touchdown - 0,2;0
09.04.25;18:09:34;0;Touchdown - 0,2;0
09.04.25;18:10:13;0;Bora Bora - 0,2;1
09.04.25;18:10:28;0;Bora Bora - 0,2;1
09.04.25;18:10:56;0;Mai Tai - 0,2;0
09.04.25;18:11:47;0;Iceman - 0,2;0
09.04.25;18:12:25;0;Mai Tai - 0,2;0
09.04.25;18:12:49;0;Bora Bora - 0,2;1
09.04.25;18:13:21;0;Iceman - 0,2;0
09.04.25;18:13:51;0;Iceman - 0,2;0
09.04.25;18:14:01;0;Iceman - 0,2;0
09.04.25;18:14:47;0;Mai Tai - 0,2;0
09.04.25;18:15:16;0;Mai Tai - 0,2;0
09.04.25;18:16:02;0;Mai Tai - 0,2;0
10.04.25;08:35:16;0;Caddys Dream - 0,2;1
10.04.25;08:35:34;0;Caddys Dream - 0,2;1
10.04.25;08:36:08;0;Caddys Dream - 0,2;1
10.04.25;08:36:31;0;Caddys Dream - 0,2;1
10.04.25;08:36:51;0;Caddys Dream - 0,2;1
10.04.25;08:37:14;0;Caddys Dream - 0,2;1
10.04.25;08:37:21;0;Caddys Dream - 0,2;1
10.04.25;08:37:48;0;Caddys Dream - 0,2;1
10.04.25;08:38:12;0;Caddys Dream - 0,2;1
10.04.25;08:38:19;0;Caddys Dream - 0,2;1
10.04.25;08:38:53;0;Caddys Dream - 0,2;1
10.04.25;09:17:40;0;Exotic Dream - 0,2;1
10.04.25;09:17:57;0;Planters Wonder - 0,2;1
10.04.25;09:19:15;0;Planters Punch - 0,2;0
10.04.25;09:19:38;0;Planters Wonder - 0,2;1
10.04.25;09:19:58;0;Mai Tai - 0,2;0
10.04.25;09:38:05;0;Tequila Sunrise - 0,2;0
10.04.25;09:49:47;0;Tequila Sunrise - 0,2;0
10.04.25;09:50:28;0;Bora Bora - 0,2;1
10.04.25;09:50:50;0;Planters Punch - 0,2;0
10.04.25;10:04:53;0;Exotic Dream - 0,2;1
10.04.25;10:05:18;0;Tropic Star - 0,2;1
10.04.25;10:05:44;0;Tequila Sunrise - 0,2;0
10.04.25;10:14:04;0;Mai Tai - 0,2;0
10.04.25;10:14:50;0;Planters Punch - 0,2;0
10.04.25;10:15:12;0;Planters Wonder - 0,2;1
10.04.25;10:22:39;0;Planters Wonder - 0,2;1
10.04.25;10:23:16;0;Morning Sunrise - 0,2;1
10.04.25;10:23:41;0;Exotic Dream - 0,2;1
10.04.25;10:24:41;0;Planters Punch - 0,2;0
10.04.25;10:25:24;0;Touchdown - 0,2;0
10.04.25;10:39:23;0;Mai Tai - 0,2;0
10.04.25;10:39:43;0;Sex on the Beach - 0,2;0
10.04.25;11:07:34;0;Mai Tai - 0,2;0
10.04.25;11:17:48;0;Tropic Star - 0,2;1
10.04.25;11:18:24;0;Exotic Dream - 0,2;1
10.04.25;11:26:16;0;Touchdown - 0,2;0
10.04.25;11:26:26;0;Mai Tai - 0,2;0
10.04.25;11:26:36;0;Sex on the Beach - 0,2;0
10.04.25;11:28:00;0;Planters Punch - 0,2;0
10.04.25;11:32:10;0;Sex on the Beach - 0,2;0
10.04.25;11:33:24;0;Touchdown - 0,2;0
10.04.25;11:33:45;0;Planters Wonder - 0,2;1
10.04.25;11:40:28;0;Planters Wonder - 0,2;1
10.04.25;11:40:49;0;Tropic Star - 0,2;1
10.04.25;11:43:29;0;Bora Bora - 0,2;1
10.04.25;11:44:12;0;Planters Punch - 0,2;0
10.04.25;11:45:12;0;Mai Tai - 0,2;0
10.04.25;11:46:41;0;Bora Bora - 0,2;1
10.04.25;11:47:00;0;Morning Sunrise - 0,2;1
10.04.25;11:47:54;0;Caddys Dream - 0,2;1
10.04.25;11:51:34;0;Planters Punch - 0,2;0
10.04.25;11:51:54;0;Planters Punch - 0,2;0
10.04.25;11:52:20;0;Planters Punch - 0,2;0
10.04.25;12:00:09;0;Carribean Night - 0,2;0
10.04.25;12:16:14;0;Planters Punch - 0,2;0
10.04.25;12:24:54;0;Morning Sunrise - 0,2;1
10.04.25;12:25:10;0;Morning Sunrise - 0,2;1
10.04.25;12:26:07;0;Tequila Sunrise - 0,2;0
10.04.25;12:26:18;0;Tequila Sunrise - 0,2;0
10.04.25;12:26:40;0;Tequila Sunrise - 0,2;0
10.04.25;12:26:50;0;Tequila Sunrise - 0,2;0
10.04.25;12:27:20;0;Tequila Sunrise - 0,2;0
10.04.25;12:27:31;0;Tequila Sunrise - 0,2;0
10.04.25;12:28:24;0;Exotic Dream - 0,2;1
10.04.25;12:28:34;0;Exotic Dream - 0,2;1
10.04.25;12:31:54;0;Tropic Star - 0,2;1
10.04.25;12:32:15;0;Bora Bora - 0,2;1
10.04.25;12:34:48;0;Planters Wonder - 0,2;1
10.04.25;12:35:37;0;Planters Punch - 0,2;0
10.04.25;12:35:54;0;Touchdown - 0,2;0
10.04.25;12:38:41;0;Planters Punch - 0,2;0
10.04.25;12:38:58;0;Planters Punch - 0,2;0
10.04.25;12:39:22;0;Mai Tai - 0,2;0
10.04.25;12:39:37;0;Touchdown - 0,2;0
10.04.25;12:40:49;0;Planters Wonder - 0,2;1
10.04.25;12:44:59;0;Tropic Star - 0,2;1
10.04.25;12:45:18;0;Planters Punch - 0,2;0
10.04.25;12:45:36;0;Touchdown - 0,2;0
10.04.25;12:53:36;0;Planters Wonder - 0,2;1
10.04.25;12:53:48;0;Morning Sunrise - 0,2;1
10.04.25;12:54:05;0;Tropic Star - 0,2;1
10.04.25;12:54:25;0;Bora Bora - 0,2;1
10.04.25;12:54:53;0;Planters Punch - 0,2;0
10.04.25;12:55:04;0;Mai Tai - 0,2;0
10.04.25;12:55:18;0;Green Eyes - 0,2;0
10.04.25;12:55:32;0;Sex on the Beach - 0,2;0
10.04.25;12:55:45;0;Carribean Night - 0,2;0
10.04.25;12:56:00;0;Touchdown - 0,2;0
10.04.25;12:56:15;0;Carribean Night - 0,2;0
10.04.25;13:09:59;0;Carribean Night - 0,2;0
10.04.25;13:10:20;0;Green Eyes - 0,2;0
10.04.25;13:11:02;0;Planters Punch - 0,2;0
10.04.25;13:11:27;0;Touchdown - 0,2;0
10.04.25;13:19:14;0;Carribean Night - 0,2;0
10.04.25;13:19:23;0;Carribean Night - 0,2;0
10.04.25;13:19:31;0;Carribean Night - 0,2;0
10.04.25;13:21:03;0;Carribean Night - 0,2;0
10.04.25;13:21:16;0;Carribean Night - 0,2;0
10.04.25;13:21:22;0;Carribean Night - 0,2;0
10.04.25;13:21:30;0;Carribean Night - 0,2;0
10.04.25;13:22:03;0;Exotic Dream - 0,2;1
10.04.25;13:23:19;0;Planters Wonder - 0,2;1
10.04.25;13:23:47;0;Exotic Dream - 0,2;1
10.04.25;13:25:05;0;Morning Sunrise - 0,2;1
10.04.25;13:28:38;0;Planters Wonder - 0,2;1
10.04.25;13:30:11;0;Planters Punch - 0,2;0
10.04.25;13:32:49;0;Planters Wonder - 0,2;1
10.04.25;13:33:44;0;Planters Punch - 0,2;0
10.04.25;13:34:26;0;Planters Punch - 0,2;0
10.04.25;13:34:55;0;Planters Punch - 0,2;0
10.04.25;13:48:05;0;Planters Wonder - 0,2;1
10.04.25;13:48:30;0;Planters Wonder - 0,2;1
10.04.25;13:52:27;0;Planters Wonder - 0,2;1
10.04.25;13:52:55;0;Exotic Dream - 0,2;1
10.04.25;13:54:48;0;Tropic Star - 0,2;1
10.04.25;13:55:18;0;Planters Punch - 0,2;0
10.04.25;13:55:39;0;Mai Tai - 0,2;0
10.04.25;13:55:56;0;Touchdown - 0,2;0
10.04.25;13:56:37;0;Til;5
10.04.25;13:57:38;0;Carribean Night - 0,2;0
10.04.25;13:57:57;0;Mai Tai - 0,2;0
10.04.25;13:58:23;0;Sex on the Beach - 0,2;0
10.04.25;13:58:43;0;Touchdown - 0,2;0
10.04.25;14:00:53;0;Touchdown - 0,2;0
10.04.25;14:02:47;0;Mai Tai - 0,2;0
10.04.25;14:12:51;0;Planters Wonder - 0,2;1
10.04.25;14:16:00;0;Bora Bora - 0,2;1
10.04.25;14:16:09;0;Bora Bora - 0,2;1
10.04.25;14:16:23;0;Bora Bora - 0,2;1
10.04.25;14:17:10;0;Bora Bora - 0,2;1
10.04.25;14:17:17;0;Bora Bora - 0,2;1
10.04.25;14:17:26;0;Bora Bora - 0,2;1
10.04.25;14:17:35;0;Bora Bora - 0,2;1
10.04.25;14:26:36;0;Mai Tai - 0,2;0
10.04.25;14:26:54;0;Mai Tai - 0,2;0
10.04.25;14:27:10;0;Mai Tai - 0,2;0
10.04.25;14:27:47;0;Planters Wonder - 0,2;1
10.04.25;14:29:09;0;Mai Tai - 0,2;0
10.04.25;14:30:26;0;Touchdown - 0,2;0
10.04.25;14:30:45;0;Green Eyes - 0,2;0
10.04.25;14:31:00;0;Sex on the Beach - 0,2;0
10.04.25;14:31:28;0;Tequila Sunrise - 0,2;0
10.04.25;14:31:52;0;Carribean Night - 0,2;0
10.04.25;14:32:12;0;Touchdown - 0,2;0
10.04.25;14:35:34;0;Planters Punch - 0,2;0
10.04.25;14:36:20;0;Planters Punch - 0,2;0
10.04.25;14:36:35;0;Planters Punch - 0,2;0
10.04.25;14:51:12;0;Iceman - 0,2;0
10.04.25;14:51:56;0;Carribean Night - 0,2;0
10.04.25;14:52:09;0;Iceman - 0,2;0
10.04.25;14:52:33;0;Iceman - 0,2;0
10.04.25;14:54:27;0;Sex on the Beach - 0,2;0
10.04.25;14:54:44;0;Iceman - 0,2;0
10.04.25;14:55:11;0;Tropic Star - 0,2;1
10.04.25;14:58:32;0;Planters Punch - 0,2;0
10.04.25;14:59:32;0;Touchdown - 0,2;0
10.04.25;15:00:05;0;Carribean Night - 0,2;0
10.04.25;15:00:31;0;Til;5
10.04.25;15:06:09;0;Tropic Star - 0,2;1
10.04.25;15:06:40;0;Mai Tai - 0,2;0
10.04.25;15:08:46;0;Sex on the Beach - 0,2;0
10.04.25;15:09:43;0;Mai Tai - 0,2;0
10.04.25;15:10:01;0;Mai Tai - 0,2;0
10.04.25;15:12:09;0;Exotic Dream - 0,2;1
10.04.25;15:12:40;0;Carribean Night - 0,2;0
10.04.25;15:13:00;0;Carribean Night - 0,2;0
10.04.25;15:13:09;0;Carribean Night - 0,2;0
10.04.25;15:15:50;0;Bora Bora - 0,2;1
10.04.25;15:18:17;0;Tequila Sunrise - 0,2;0
10.04.25;15:18:29;0;Tequila Sunrise - 0,2;0
10.04.25;15:19:35;0;Tequila Sunrise - 0,2;0
10.04.25;15:19:53;0;Tequila Sunrise - 0,2;0
10.04.25;15:21:51;0;Til;5
10.04.25;15:24:28;0;Carribean Night - 0,2;0
10.04.25;15:25:50;0;Mai Tai - 0,2;0
10.04.25;15:26:30;0;Iceman - 0,2;0
10.04.25;15:26:59;0;Iceman - 0,2;0
10.04.25;15:27:25;0;Iceman - 0,2;0
10.04.25;15:29:03;0;Mai Tai - 0,2;0
10.04.25;15:29:17;0;Mai Tai - 0,2;0
10.04.25;15:29:30;0;Mai Tai - 0,2;0
10.04.25;15:29:48;0;Mai Tai - 0,2;0
10.04.25;15:29:56;0;Mai Tai - 0,2;0
10.04.25;15:32:14;0;Planters Punch - 0,2;0
10.04.25;15:33:08;0;Morning Sunrise - 0,2;1
10.04.25;15:33:34;0;Bora Bora - 0,2;1
10.04.25;15:34:07;0;Exotic Dream - 0,2;1
10.04.25;15:39:15;0;Mai Tai - 0,2;0
10.04.25;15:40:15;0;Carribean Night - 0,2;0
10.04.25;15:40:28;0;Carribean Night - 0,2;0
10.04.25;15:49:02;0;Planters Punch - 0,2;0
10.04.25;15:49:43;0;Iceman - 0,2;0
10.04.25;15:50:09;0;Sex on the Beach - 0,2;0
10.04.25;15:50:30;0;Sex on the Beach - 0,2;0
10.04.25;15:51:29;0;Sex on the Beach - 0,2;0
10.04.25;15:51:56;0;Sex on the Beach - 0,2;0
10.04.25;15:52:14;0;Planters Punch - 0,2;0
10.04.25;15:53:12;0;Iceman - 0,2;0
10.04.25;15:53:27;0;Carribean Night - 0,2;0
10.04.25;15:53:54;0;Mai Tai - 0,2;0
10.04.25;15:56:31;0;Carribean Night - 0,2;0
10.04.25;15:56:58;0;Carribean Night - 0,2;0
10.04.25;15:57:19;0;Mai Tai - 0,2;0
10.04.25;15:57:34;0;Green Eyes - 0,2;0
10.04.25;15:57:57;0;Mai Tai - 0,2;0
10.04.25;15:58:16;0;Green Eyes - 0,2;0
10.04.25;15:59:18;0;Orange 100 ml;4
10.04.25;15:59:47;0;Sex on the Beach - 0,2;0
10.04.25;16:00:09;0;Mai Tai - 0,2;0
10.04.25;16:00:26;0;Green Eyes - 0,2;0
10.04.25;16:00:52;0;Sex on the Beach - 0,2;0
10.04.25;16:02:04;0;Til;5
10.04.25;16:02:40;0;Til;5
10.04.25;16:03:28;0;Til;5
10.04.25;16:07:07;0;Mai Tai - 0,2;0
10.04.25;16:07:16;0;Mai Tai - 0,2;0
10.04.25;16:08:44;0;Iceman - 0,2;0
10.04.25;16:13:23;0;Green Eyes - 0,2;0
10.04.25;16:13:46;0;Green Eyes - 0,2;0
10.04.25;16:14:55;0;Caddys Dream - 0,2;1
10.04.25;16:16:03;0;Carribean Night - 0,2;0
10.04.25;16:16:20;0;Carribean Night - 0,2;0
10.04.25;16:17:13;0;Mai Tai - 0,2;0
10.04.25;16:17:39;0;Til;5
10.04.25;16:18:10;0;Planters Punch - 0,2;0
10.04.25;16:18:34;0;Tropic Star - 0,2;1
10.04.25;16:18:53;0;Tropic Star - 0,2;1
10.04.25;16:19:28;0;Til;5
10.04.25;16:19:46;0;Tropic Star - 0,2;1
10.04.25;16:21:02;0;Planters Punch - 0,2;0
10.04.25;16:24:28;0;Mai Tai - 0,2;0
10.04.25;16:25:11;0;Til;5
10.04.25;16:29:05;0;Touchdown - 0,2;0
11.04.25;08:25:03;0;Ananas 100 ml;4
11.04.25;08:25:13;0;Orange 100 ml;4
11.04.25;08:26:44;0;Tropic Star - 0,2;1
11.04.25;08:27:38;0;Tropic Star - 0,2;1
11.04.25;08:31:32;0;Tropic Star - 0,2;1
11.04.25;08:38:15;0;Tropic Star - 0,2;1
11.04.25;08:41:47;0;Planters Wonder - 0,2;1
11.04.25;08:44:35;0;Tropic Star - 0,2;1
11.04.25;08:44:54;0;Tropic Star - 0,2;1
11.04.25;08:53:31;0;Exotic Dream - 0,2;1
11.04.25;08:53:37;0;Exotic Dream - 0,2;1
11.04.25;09:03:54;0;Tropic Star - 0,2;1
11.04.25;09:06:14;0;Tropic Star - 0,2;1
11.04.25;09:13:14;0;Tropic Star - 0,2;1
11.04.25;09:13:22;0;Tropic Star - 0,2;1
