Datum;Zeit;PLU;Name;Kategorie
06.12.24;21:18:23;008;Planters Punch;0
06.12.24;22:34:14;000;Long Island Ice Tea;2
11.03.25;17:46:18;0;Long island iced tea;0
12.03.25;08:50:43;0;Wodka 2cl;3
12.03.25;08:50:50;0;Wodka 2cl;3
12.03.25;08:50:54;0;Wodka 2cl;3
12.03.25;08:50:58;0;Wodka 2cl;3
12.03.25;08:51:19;0;Wodka 2cl;3
12.03.25;08:53:06;0;Rum weiss 2cl;3
12.03.25;08:57:19;0;Ananas 100 ml;4
12.03.25;08:57:33;0;Ananas 100 ml;4
12.03.25;08:57:47;0;Orange 100 ml;4
12.03.25;08:58:00;0;Orange 100 ml;4
12.03.25;08:58:14;0;Maracuja 100 ml;4
12.03.25;08:58:23;0;Maracuja 100 ml;4
