Datum;Zeit;PLU;Name;Kategorie
15.03.25;23:31:25;0;Tropic Jackpot;1
15.03.25;23:32:21;0;Casino Night;0
15.03.25;23:32:57;0;Malin Tai;0
15.03.25;23:33:15;0;Malin Tai;0
15.03.25;23:33:32;0;Malins Ass;1
15.03.25;23:33:53;0;Showmaster;0
15.03.25;23:34:47;0;Showmaster;0
15.03.25;23:35:40;0;Tommys Booster;1
15.03.25;23:36:25;0;Maracuja 100 ml;4
15.03.25;23:37:33;0;Malins Ass;1
15.03.25;23:37:49;0;Tommys Booster;1
15.03.25;23:38:10;0;Malin Tai;0
15.03.25;23:38:42;0;Tommys Booster;1
15.03.25;23:48:43;0;Malin Tai;0
15.03.25;23:51:05;0;Tommys Booster;1
15.03.25;23:54:48;0;Tommys Booster;1
15.03.25;23:58:37;0;Malin Tai;0
16.03.25;00:03:19;0;Showmaster;0
16.03.25;00:04:40;0;Showmaster;0
16.03.25;00:05:45;0;Tommys Booster;1
16.03.25;00:39:01;0;Showmaster;0
16.03.25;00:39:10;0;Showmaster;0
16.03.25;00:40:17;0;Showmaster;0
16.03.25;00:40:35;0;Malins Ass;1
16.03.25;00:43:20;0;Tommys Booster;1
